Year,Month,Day,Hour,Minute,GHI
2018,2,14,12,30,0
2018,2,14,13,30,0
2018,2,14,14,30,0
2018,2,14,15,30,27
2018,2,14,16,30,99
2018,2,14,17,30,254
2018,2,14,18,30,499
2018,2,14,19,30,428
2018,2,14,20,30,357
2018,2,14,21,30,361
2018,2,14,22,30,541
2018,2,14,23,30,384
2018,2,15,0,30,196
2018,2,15,1,30,25
2018,2,15,2,30,0
2018,2,15,3,30,0
2018,2,15,4,30,0
2018,2,15,5,30,0
2018,2,15,6,30,0
2018,2,15,7,30,0
2018,2,15,8,30,0
2018,2,15,9,30,0
2018,2,15,10,30,0
2018,2,15,11,30,0
2018,2,15,12,30,0
2018,2,15,13,30,0
2018,2,15,14,30,0
2018,2,15,15,30,77
2018,2,15,16,30,271
2018,2,15,17,30,461
2018,2,15,18,30,610
2018,2,15,19,30,699
2018,2,15,20,30,721
2018,2,15,21,30,677
2018,2,15,22,30,568
2018,2,15,23,30,407
2018,2,16,0,30,211
2018,2,16,1,30,29
2018,2,16,2,30,0
2018,2,16,3,30,0
2018,2,16,4,30,0
2018,2,16,5,30,0
2018,2,16,6,30,0
2018,2,16,7,30,0
2018,2,16,8,30,0
2018,2,16,9,30,0
2018,2,16,10,30,0
2018,2,16,11,30,0
2018,2,16,12,30,0
2018,2,16,13,30,0
2018,2,16,14,30,0
2018,2,16,15,30,82
2018,2,16,16,30,274
2018,2,16,17,30,458
2018,2,16,18,30,601
2018,2,16,19,30,688
2018,2,16,20,30,711
2018,2,16,21,30,667
2018,2,16,22,30,560
2018,2,16,23,30,401
2018,2,17,0,30,206
2018,2,17,1,30,29
2018,2,17,2,30,0
2018,2,17,3,30,0
2018,2,17,4,30,0
2018,2,17,5,30,0
2018,2,17,6,30,0
2018,2,17,7,30,0
2018,2,17,8,30,0
2018,2,17,9,30,0
2018,2,17,10,30,0
2018,2,17,11,30,0
2018,2,17,12,30,0
2018,2,17,13,30,0
2018,2,17,14,30,0
2018,2,17,15,30,86
2018,2,17,16,30,280
2018,2,17,17,30,463
2018,2,17,18,30,605
2018,2,17,19,30,691
2018,2,17,20,30,712
2018,2,17,21,30,667
2018,2,17,22,30,559
2018,2,17,23,30,401
2018,2,18,0,30,210
2018,2,18,1,30,30
2018,2,18,2,30,0
2018,2,18,3,30,0
2018,2,18,4,30,0
2018,2,18,5,30,0
2018,2,18,6,30,0
2018,2,18,7,30,0
2018,2,18,8,30,0
2018,2,18,9,30,0
2018,2,18,10,30,0
2018,2,18,11,30,0
2018,2,18,12,30,0
2018,2,18,13,30,0
2018,2,18,14,30,0
2018,2,18,15,30,84
2018,2,18,16,30,280
2018,2,18,17,30,465
2018,2,18,18,30,612
2018,2,18,19,30,699
2018,2,18,20,30,721
2018,2,18,21,30,676
2018,2,18,22,30,569
2018,2,18,23,30,408
2018,2,19,0,30,212
2018,2,19,1,30,33
2018,2,19,2,30,0
2018,2,19,3,30,0
2018,2,19,4,30,0
2018,2,19,5,30,0
2018,2,19,6,30,0
2018,2,19,7,30,0
2018,2,19,8,30,0
2018,2,19,9,30,0
2018,2,19,10,30,0
2018,2,19,11,30,0
2018,2,19,12,30,0
2018,2,19,13,30,0
2018,2,19,14,30,0
2018,2,19,15,30,88
2018,2,19,16,30,281
2018,2,19,17,30,472
2018,2,19,18,30,625
2018,2,19,19,30,713
2018,2,19,20,30,734
2018,2,19,21,30,687
2018,2,19,22,30,578
2018,2,19,23,30,403
2018,2,20,0,30,222
2018,2,20,1,30,38
2018,2,20,2,30,0
2018,2,20,3,30,0
2018,2,20,4,30,0
2018,2,20,5,30,0
2018,2,20,6,30,0
2018,2,20,7,30,0
2018,2,20,8,30,0
2018,2,20,9,30,0
2018,2,20,10,30,0
2018,2,20,11,30,0
2018,2,20,12,30,0
2018,2,20,13,30,0
2018,2,20,14,30,0
2018,2,20,15,30,101
2018,2,20,16,30,301
2018,2,20,17,30,419
2018,2,20,18,30,428
2018,2,20,19,30,633
2018,2,20,20,30,731
2018,2,20,21,30,683
2018,2,20,22,30,574
2018,2,20,23,30,413
2018,2,21,0,30,205
2018,2,21,1,30,22
2018,2,21,2,30,0
2018,2,21,3,30,0
2018,2,21,4,30,0
2018,2,21,5,30,0
2018,2,21,6,30,0
2018,2,21,7,30,0
2018,2,21,8,30,0
2018,2,21,9,30,0
2018,2,21,10,30,0
2018,2,21,11,30,0
2018,2,21,12,30,0
2018,2,21,13,30,0
2018,2,21,14,30,0
2018,2,21,15,30,99
2018,2,21,16,30,296
2018,2,21,17,30,483
2018,2,21,18,30,628
2018,2,21,19,30,716
2018,2,21,20,30,737
2018,2,21,21,30,690
2018,2,21,22,30,580
2018,2,21,23,30,419
2018,2,22,0,30,221
2018,2,22,1,30,35
2018,2,22,2,30,0
2018,2,22,3,30,0
2018,2,22,4,30,0
2018,2,22,5,30,0
2018,2,22,6,30,0
2018,2,22,7,30,0
2018,2,22,8,30,0
2018,2,22,9,30,0
2018,2,22,10,30,0
2018,2,22,11,30,0
2018,2,22,12,30,0
2018,2,22,13,30,0
2018,2,22,14,30,0
2018,2,22,15,30,100
2018,2,22,16,30,300
2018,2,22,17,30,489
2018,2,22,18,30,634
2018,2,22,19,30,715
2018,2,22,20,30,737
2018,2,22,21,30,428
2018,2,22,22,30,466
2018,2,22,23,30,356
2018,2,23,0,30,199
2018,2,23,1,30,28
2018,2,23,2,30,0
2018,2,23,3,30,0
2018,2,23,4,30,0
2018,2,23,5,30,0
2018,2,23,6,30,0
2018,2,23,7,30,0
2018,2,23,8,30,0
2018,2,23,9,30,0
2018,2,23,10,30,0
2018,2,23,11,30,0
2018,2,23,12,30,0
2018,2,23,13,30,0
2018,2,23,14,30,0
2018,2,23,15,30,111
2018,2,23,16,30,316
2018,2,23,17,30,505
2018,2,23,18,30,650
2018,2,23,19,30,737
2018,2,23,20,30,758
2018,2,23,21,30,711
2018,2,23,22,30,601
2018,2,23,23,30,437
2018,2,24,0,30,238
2018,2,24,1,30,47
2018,2,24,2,30,0
2018,2,24,3,30,0
2018,2,24,4,30,0
2018,2,24,5,30,0
2018,2,24,6,30,0
2018,2,24,7,30,0
2018,2,24,8,30,0
2018,2,24,9,30,0
2018,2,24,10,30,0
2018,2,24,11,30,0
2018,2,24,12,30,0
2018,2,24,13,30,0
2018,2,24,14,30,0
2018,2,24,15,30,110
2018,2,24,16,30,307
2018,2,24,17,30,446
2018,2,24,18,30,618
2018,2,24,19,30,711
2018,2,24,20,30,728
2018,2,24,21,30,615
2018,2,24,22,30,511
2018,2,24,23,30,343
2018,2,25,0,30,175
2018,2,25,1,30,33
2018,2,25,2,30,0
2018,2,25,3,30,0
2018,2,25,4,30,0
2018,2,25,5,30,0
2018,2,25,6,30,0
2018,2,25,7,30,0
2018,2,25,8,30,0
2018,2,25,9,30,0
2018,2,25,10,30,0
2018,2,25,11,30,0
2018,2,25,12,30,0
2018,2,25,13,30,0
2018,2,25,14,30,0
2018,2,25,15,30,116
2018,2,25,16,30,319
2018,2,25,17,30,507
2018,2,25,18,30,651
2018,2,25,19,30,738
2018,2,25,20,30,757
2018,2,25,21,30,709
2018,2,25,22,30,600
2018,2,25,23,30,438
2018,2,26,0,30,242
2018,2,26,1,30,51
2018,2,26,2,30,0
2018,2,26,3,30,0
2018,2,26,4,30,0
2018,2,26,5,30,0
2018,2,26,6,30,0
2018,2,26,7,30,0
2018,2,26,8,30,0
2018,2,26,9,30,0
2018,2,26,10,30,0
2018,2,26,11,30,0
2018,2,26,12,30,0
2018,2,26,13,30,0
2018,2,26,14,30,0
2018,2,26,15,30,34
2018,2,26,16,30,8
2018,2,26,17,30,46
2018,2,26,18,30,37
2018,2,26,19,30,99
2018,2,26,20,30,141
2018,2,26,21,30,258
2018,2,26,22,30,327
2018,2,26,23,30,188
2018,2,27,0,30,86
2018,2,27,1,30,11
2018,2,27,2,30,0
2018,2,27,3,30,0
2018,2,27,4,30,0
2018,2,27,5,30,0
2018,2,27,6,30,0
2018,2,27,7,30,0
2018,2,27,8,30,0
2018,2,27,9,30,0
2018,2,27,10,30,0
2018,2,27,11,30,0
2018,2,27,12,30,0
2018,2,27,13,30,0
2018,2,27,14,30,0
2018,2,27,15,30,130
2018,2,27,16,30,337
2018,2,27,17,30,527
2018,2,27,18,30,672
2018,2,27,19,30,760
2018,2,27,20,30,778
2018,2,27,21,30,729
2018,2,27,22,30,617
2018,2,27,23,30,452
2018,2,28,0,30,252
2018,2,28,1,30,57
2018,2,28,2,30,0
2018,2,28,3,30,0
2018,2,28,4,30,0
2018,2,28,5,30,0
2018,2,28,6,30,0
2018,2,28,7,30,0
2018,2,28,8,30,0
2018,2,28,9,30,0
2018,2,28,10,30,0
2018,2,28,11,30,0
2018,2,28,12,30,0
2018,2,28,13,30,0
2018,2,28,14,30,0
2018,2,28,15,30,105
2018,2,28,16,30,331
2018,2,28,17,30,386
2018,2,28,18,30,471
2018,2,28,19,30,478
2018,2,28,20,30,685
2018,2,28,21,30,568
2018,2,28,22,30,453
2018,2,28,23,30,343
2018,3,1,0,30,111
2018,3,1,1,30,29
2018,3,1,2,30,0
2018,3,1,3,30,0
2018,3,1,4,30,0
2018,3,1,5,30,0
2018,3,1,6,30,0
2018,3,1,7,30,0
2018,3,1,8,30,0
2018,3,1,9,30,0
2018,3,1,10,30,0
2018,3,1,11,30,0
2018,3,1,12,30,0
2018,3,1,13,30,0
2018,3,1,14,30,1
2018,3,1,15,30,37
2018,3,1,16,30,27
2018,3,1,17,30,57
2018,3,1,18,30,48
2018,3,1,19,30,81
2018,3,1,20,30,51
2018,3,1,21,30,69
2018,3,1,22,30,75
2018,3,1,23,30,177
2018,3,2,0,30,104
2018,3,2,1,30,18
2018,3,2,2,30,0
2018,3,2,3,30,0
2018,3,2,4,30,0
2018,3,2,5,30,0
2018,3,2,6,30,0
2018,3,2,7,30,0
2018,3,2,8,30,0
2018,3,2,9,30,0
2018,3,2,10,30,0
2018,3,2,11,30,0
2018,3,2,12,30,0
2018,3,2,13,30,0
2018,3,2,14,30,1
2018,3,2,15,30,25
2018,3,2,16,30,79
2018,3,2,17,30,99
2018,3,2,18,30,90
2018,3,2,19,30,324
2018,3,2,20,30,697
2018,3,2,21,30,356
2018,3,2,22,30,232
2018,3,2,23,30,310
2018,3,3,0,30,177
2018,3,3,1,30,55
2018,3,3,2,30,0
2018,3,3,3,30,0
2018,3,3,4,30,0
2018,3,3,5,30,0
2018,3,3,6,30,0
2018,3,3,7,30,0
2018,3,3,8,30,0
2018,3,3,9,30,0
2018,3,3,10,30,0
2018,3,3,11,30,0
2018,3,3,12,30,0
2018,3,3,13,30,0
2018,3,3,14,30,2
2018,3,3,15,30,67
2018,3,3,16,30,344
2018,3,3,17,30,507
2018,3,3,18,30,349
2018,3,3,19,30,525
2018,3,3,20,30,625
2018,3,3,21,30,350
2018,3,3,22,30,500
2018,3,3,23,30,217
2018,3,4,0,30,75
2018,3,4,1,30,20
2018,3,4,2,30,0
2018,3,4,3,30,0
2018,3,4,4,30,0
2018,3,4,5,30,0
2018,3,4,6,30,0
2018,3,4,7,30,0
2018,3,4,8,30,0
2018,3,4,9,30,0
2018,3,4,10,30,0
2018,3,4,11,30,0
2018,3,4,12,30,0
2018,3,4,13,30,0
2018,3,4,14,30,5
2018,3,4,15,30,152
2018,3,4,16,30,340
2018,3,4,17,30,538
2018,3,4,18,30,687
2018,3,4,19,30,780
2018,3,4,20,30,795
2018,3,4,21,30,743
2018,3,4,22,30,633
2018,3,4,23,30,469
2018,3,5,0,30,266
2018,3,5,1,30,70
2018,3,5,2,30,0
2018,3,5,3,30,0
2018,3,5,4,30,0
2018,3,5,5,30,0
2018,3,5,6,30,0
2018,3,5,7,30,0
2018,3,5,8,30,0
2018,3,5,9,30,0
2018,3,5,10,30,0
2018,3,5,11,30,0
2018,3,5,12,30,0
2018,3,5,13,30,0
2018,3,5,14,30,6
2018,3,5,15,30,158
2018,3,5,16,30,369
2018,3,5,17,30,559
2018,3,5,18,30,703
2018,3,5,19,30,789
2018,3,5,20,30,807
2018,3,5,21,30,758
2018,3,5,22,30,646
2018,3,5,23,30,480
2018,3,6,0,30,276
2018,3,6,1,30,74
2018,3,6,2,30,0
2018,3,6,3,30,0
2018,3,6,4,30,0
2018,3,6,5,30,0
2018,3,6,6,30,0
2018,3,6,7,30,0
2018,3,6,8,30,0
2018,3,6,9,30,0
2018,3,6,10,30,0
2018,3,6,11,30,0
2018,3,6,12,30,0
2018,3,6,13,30,0
2018,3,6,14,30,4
2018,3,6,15,30,95
2018,3,6,16,30,220
2018,3,6,17,30,430
2018,3,6,18,30,694
2018,3,6,19,30,790
2018,3,6,20,30,807
2018,3,6,21,30,742
2018,3,6,22,30,589
2018,3,6,23,30,444
2018,3,7,0,30,247
2018,3,7,1,30,57
2018,3,7,2,30,0
2018,3,7,3,30,0
2018,3,7,4,30,0
2018,3,7,5,30,0
2018,3,7,6,30,0
2018,3,7,7,30,0
2018,3,7,8,30,0
2018,3,7,9,30,0
2018,3,7,10,30,0
2018,3,7,11,30,0
2018,3,7,12,30,0
2018,3,7,13,30,0
2018,3,7,14,30,3
2018,3,7,15,30,43
2018,3,7,16,30,13
2018,3,7,17,30,210
2018,3,7,18,30,446
2018,3,7,19,30,779
2018,3,7,20,30,806
2018,3,7,21,30,758
2018,3,7,22,30,647
2018,3,7,23,30,483
2018,3,8,0,30,281
2018,3,8,1,30,79
2018,3,8,2,30,0
2018,3,8,3,30,0
2018,3,8,4,30,0
2018,3,8,5,30,0
2018,3,8,6,30,0
2018,3,8,7,30,0
2018,3,8,8,30,0
2018,3,8,9,30,0
2018,3,8,10,30,0
2018,3,8,11,30,0
2018,3,8,12,30,0
2018,3,8,13,30,0
2018,3,8,14,30,4
2018,3,8,15,30,73
2018,3,8,16,30,193
2018,3,8,17,30,436
2018,3,8,18,30,548
2018,3,8,19,30,614
2018,3,8,20,30,774
2018,3,8,21,30,747
2018,3,8,22,30,638
2018,3,8,23,30,475
2018,3,9,0,30,277
2018,3,9,1,30,52
2018,3,9,2,30,0
2018,3,9,3,30,0
2018,3,9,4,30,0
2018,3,9,5,30,0
2018,3,9,6,30,0
2018,3,9,7,30,0
2018,3,9,8,30,0
2018,3,9,9,30,0
2018,3,9,10,30,0
2018,3,9,11,30,0
2018,3,9,12,30,0
2018,3,9,13,30,0
2018,3,9,14,30,10
2018,3,9,15,30,172
2018,3,9,16,30,362
2018,3,9,17,30,425
2018,3,9,18,30,624
2018,3,9,19,30,556
2018,3,9,20,30,681
2018,3,9,21,30,624
2018,3,9,22,30,520
2018,3,9,23,30,359
2018,3,10,0,30,210
2018,3,10,1,30,55
2018,3,10,2,30,0
2018,3,10,3,30,0
2018,3,10,4,30,0
2018,3,10,5,30,0
2018,3,10,6,30,0
2018,3,10,7,30,0
2018,3,10,8,30,0
2018,3,10,9,30,0
2018,3,10,10,30,0
2018,3,10,11,30,0
2018,3,10,12,30,0
2018,3,10,13,30,0
2018,3,10,14,30,2
2018,3,10,15,30,22
2018,3,10,16,30,16
2018,3,10,17,30,104
2018,3,10,18,30,110
2018,3,10,19,30,126
2018,3,10,20,30,246
2018,3,10,21,30,107
2018,3,10,22,30,122
2018,3,10,23,30,126
2018,3,11,0,30,45
2018,3,11,1,30,22
2018,3,11,2,30,0
2018,3,11,3,30,0
2018,3,11,4,30,0
2018,3,11,5,30,0
2018,3,11,6,30,0
2018,3,11,7,30,0
2018,3,11,8,30,0
2018,3,11,9,30,0
2018,3,11,10,30,0
2018,3,11,11,30,0
2018,3,11,12,30,0
2018,3,11,13,30,0
2018,3,11,14,30,14
2018,3,11,15,30,178
2018,3,11,16,30,384
2018,3,11,17,30,570
2018,3,11,18,30,713
2018,3,11,19,30,796
2018,3,11,20,30,811
2018,3,11,21,30,745
2018,3,11,22,30,632
2018,3,11,23,30,472
2018,3,12,0,30,274
2018,3,12,1,30,66
2018,3,12,2,30,0
2018,3,12,3,30,0
2018,3,12,4,30,0
2018,3,12,5,30,0
2018,3,12,6,30,0
2018,3,12,7,30,0
2018,3,12,8,30,0
2018,3,12,9,30,0
2018,3,12,10,30,0
2018,3,12,11,30,0
2018,3,12,12,30,0
2018,3,12,13,30,0
2018,3,12,14,30,16
2018,3,12,15,30,179
2018,3,12,16,30,383
2018,3,12,17,30,533
2018,3,12,18,30,673
2018,3,12,19,30,553
2018,3,12,20,30,761
2018,3,12,21,30,609
2018,3,12,22,30,503
2018,3,12,23,30,224
2018,3,13,0,30,26
2018,3,13,1,30,35
2018,3,13,2,30,0
2018,3,13,3,30,0
2018,3,13,4,30,0
2018,3,13,5,30,0
2018,3,13,6,30,0
2018,3,13,7,30,0
2018,3,13,8,30,0
2018,3,13,9,30,0
2018,3,13,10,30,0
2018,3,13,11,30,0
2018,3,13,12,30,0
2018,3,13,13,30,0
2018,3,13,14,30,8
2018,3,13,15,30,26
2018,3,13,16,30,42
2018,3,13,17,30,243
2018,3,13,18,30,313
2018,3,13,19,30,235
2018,3,13,20,30,248
2018,3,13,21,30,309
2018,3,13,22,30,225
2018,3,13,23,30,265
2018,3,14,0,30,60
2018,3,14,1,30,43
2018,3,14,2,30,0
2018,3,14,3,30,0
2018,3,14,4,30,0
2018,3,14,5,30,0
2018,3,14,6,30,0
2018,3,14,7,30,0
2018,3,14,8,30,0
2018,3,14,9,30,0
2018,3,14,10,30,0
2018,3,14,11,30,0
2018,3,14,12,30,0
2018,3,14,13,30,0
2018,3,14,14,30,11
2018,3,14,15,30,84
2018,3,14,16,30,13
2018,3,14,17,30,17
2018,3,14,18,30,90
2018,3,14,19,30,288
2018,3,14,20,30,204
2018,3,14,21,30,628
2018,3,14,22,30,297
2018,3,14,23,30,492
2018,3,15,0,30,240
2018,3,15,1,30,26
2018,3,15,2,30,0
2018,3,15,3,30,0
2018,3,15,4,30,0
2018,3,15,5,30,0
2018,3,15,6,30,0
2018,3,15,7,30,0
2018,3,15,8,30,0
2018,3,15,9,30,0
2018,3,15,10,30,0
2018,3,15,11,30,0
2018,3,15,12,30,0
2018,3,15,13,30,0
2018,3,15,14,30,26
2018,3,15,15,30,208
2018,3,15,16,30,318
2018,3,15,17,30,282
2018,3,15,18,30,463
2018,3,15,19,30,153
2018,3,15,20,30,368
2018,3,15,21,30,622
2018,3,15,22,30,666
2018,3,15,23,30,501
2018,3,16,0,30,291
2018,3,16,1,30,65
2018,3,16,2,30,0
2018,3,16,3,30,0
2018,3,16,4,30,0
2018,3,16,5,30,0
2018,3,16,6,30,0
2018,3,16,7,30,0
2018,3,16,8,30,0
2018,3,16,9,30,0
2018,3,16,10,30,0
2018,3,16,11,30,0
2018,3,16,12,30,0
2018,3,16,13,30,0
2018,3,16,14,30,11
2018,3,16,15,30,75
2018,3,16,16,30,71
2018,3,16,17,30,70
2018,3,16,18,30,398
2018,3,16,19,30,305
2018,3,16,20,30,240
2018,3,16,21,30,730
2018,3,16,22,30,329
2018,3,16,23,30,493
2018,3,17,0,30,307
2018,3,17,1,30,101
2018,3,17,2,30,0
2018,3,17,3,30,0
2018,3,17,4,30,0
2018,3,17,5,30,0
2018,3,17,6,30,0
2018,3,17,7,30,0
2018,3,17,8,30,0
2018,3,17,9,30,0
2018,3,17,10,30,0
2018,3,17,11,30,0
2018,3,17,12,30,0
2018,3,17,13,30,0
2018,3,17,14,30,15
2018,3,17,15,30,67
2018,3,17,16,30,276
2018,3,17,17,30,367
2018,3,17,18,30,356
2018,3,17,19,30,260
2018,3,17,20,30,92
2018,3,17,21,30,394
2018,3,17,22,30,139
2018,3,17,23,30,272
2018,3,18,0,30,280
2018,3,18,1,30,99
2018,3,18,2,30,0
2018,3,18,3,30,0
2018,3,18,4,30,0
2018,3,18,5,30,0
2018,3,18,6,30,0
2018,3,18,7,30,0
2018,3,18,8,30,0
2018,3,18,9,30,0
2018,3,18,10,30,0
2018,3,18,11,30,0
2018,3,18,12,30,0
2018,3,18,13,30,0
2018,3,18,14,30,34
2018,3,18,15,30,219
2018,3,18,16,30,332
2018,3,18,17,30,608
2018,3,18,18,30,549
2018,3,18,19,30,598
2018,3,18,20,30,677
2018,3,18,21,30,431
2018,3,18,22,30,244
2018,3,18,23,30,152
2018,3,19,0,30,97
2018,3,19,1,30,38
2018,3,19,2,30,0
2018,3,19,3,30,0
2018,3,19,4,30,0
2018,3,19,5,30,0
2018,3,19,6,30,0
2018,3,19,7,30,0
2018,3,19,8,30,0
2018,3,19,9,30,0
2018,3,19,10,30,0
2018,3,19,11,30,0
2018,3,19,12,30,0
2018,3,19,13,30,0
2018,3,19,14,30,38
2018,3,19,15,30,232
2018,3,19,16,30,413
2018,3,19,17,30,506
2018,3,19,18,30,671
2018,3,19,19,30,698
2018,3,19,20,30,783
2018,3,19,21,30,688
2018,3,19,22,30,510
2018,3,19,23,30,472
2018,3,20,0,30,246
2018,3,20,1,30,90
2018,3,20,2,30,0
2018,3,20,3,30,0
2018,3,20,4,30,0
2018,3,20,5,30,0
2018,3,20,6,30,0
2018,3,20,7,30,0
2018,3,20,8,30,0
2018,3,20,9,30,0
2018,3,20,10,30,0
2018,3,20,11,30,0
2018,3,20,12,30,0
2018,3,20,13,30,0
2018,3,20,14,30,10
2018,3,20,15,30,17
2018,3,20,16,30,20
2018,3,20,17,30,45
2018,3,20,18,30,45
2018,3,20,19,30,185
2018,3,20,20,30,111
2018,3,20,21,30,55
2018,3,20,22,30,70
2018,3,20,23,30,68
2018,3,21,0,30,81
2018,3,21,1,30,18
2018,3,21,2,30,0
2018,3,21,3,30,0
2018,3,21,4,30,0
2018,3,21,5,30,0
2018,3,21,6,30,0
2018,3,21,7,30,0
2018,3,21,8,30,0
2018,3,21,9,30,0
2018,3,21,10,30,0
2018,3,21,11,30,0
2018,3,21,12,30,0
2018,3,21,13,30,0
2018,3,21,14,30,9
2018,3,21,15,30,38
2018,3,21,16,30,70
2018,3,21,17,30,163
2018,3,21,18,30,239
2018,3,21,19,30,341
2018,3,21,20,30,229
2018,3,21,21,30,244
2018,3,21,22,30,284
2018,3,21,23,30,118
2018,3,22,0,30,58
2018,3,22,1,30,31
2018,3,22,2,30,0
2018,3,22,3,30,0
2018,3,22,4,30,0
2018,3,22,5,30,0
2018,3,22,6,30,0
2018,3,22,7,30,0
2018,3,22,8,30,0
2018,3,22,9,30,0
2018,3,22,10,30,0
2018,3,22,11,30,0
2018,3,22,12,30,0
2018,3,22,13,30,0
2018,3,22,14,30,7
2018,3,22,15,30,47
2018,3,22,16,30,109
2018,3,22,17,30,192
2018,3,22,18,30,545
2018,3,22,19,30,636
2018,3,22,20,30,525
2018,3,22,21,30,582
2018,3,22,22,30,677
2018,3,22,23,30,516
2018,3,23,0,30,317
2018,3,23,1,30,81
2018,3,23,2,30,0
2018,3,23,3,30,0
2018,3,23,4,30,0
2018,3,23,5,30,0
2018,3,23,6,30,0
2018,3,23,7,30,0
2018,3,23,8,30,0
2018,3,23,9,30,0
2018,3,23,10,30,0
2018,3,23,11,30,0
2018,3,23,12,30,0
2018,3,23,13,30,0
2018,3,23,14,30,53
2018,3,23,15,30,253
2018,3,23,16,30,468
2018,3,23,17,30,656
2018,3,23,18,30,796
2018,3,23,19,30,877
2018,3,23,20,30,889
2018,3,23,21,30,833
2018,3,23,22,30,677
2018,3,23,23,30,455
2018,3,24,0,30,311
2018,3,24,1,30,102
2018,3,24,2,30,0
2018,3,24,3,30,0
2018,3,24,4,30,0
2018,3,24,5,30,0
2018,3,24,6,30,0
2018,3,24,7,30,0
2018,3,24,8,30,0
2018,3,24,9,30,0
2018,3,24,10,30,0
2018,3,24,11,30,0
2018,3,24,12,30,0
2018,3,24,13,30,0
2018,3,24,14,30,21
2018,3,24,15,30,233
2018,3,24,16,30,267
2018,3,24,17,30,341
2018,3,24,18,30,203
2018,3,24,19,30,629
2018,3,24,20,30,595
2018,3,24,21,30,710
2018,3,24,22,30,353
2018,3,24,23,30,345
2018,3,25,0,30,334
2018,3,25,1,30,121
2018,3,25,2,30,0
2018,3,25,3,30,0
2018,3,25,4,30,0
2018,3,25,5,30,0
2018,3,25,6,30,0
2018,3,25,7,30,0
2018,3,25,8,30,0
2018,3,25,9,30,0
2018,3,25,10,30,0
2018,3,25,11,30,0
2018,3,25,12,30,0
2018,3,25,13,30,0
2018,3,25,14,30,58
2018,3,25,15,30,211
2018,3,25,16,30,310
2018,3,25,17,30,339
2018,3,25,18,30,705
2018,3,25,19,30,865
2018,3,25,20,30,712
2018,3,25,21,30,780
2018,3,25,22,30,705
2018,3,25,23,30,549
2018,3,26,0,30,345
2018,3,26,1,30,131
2018,3,26,2,30,0
2018,3,26,3,30,0
2018,3,26,4,30,0
2018,3,26,5,30,0
2018,3,26,6,30,0
2018,3,26,7,30,0
2018,3,26,8,30,0
2018,3,26,9,30,0
2018,3,26,10,30,0
2018,3,26,11,30,0
2018,3,26,12,30,0
2018,3,26,13,30,0
2018,3,26,14,30,67
2018,3,26,15,30,276
2018,3,26,16,30,494
2018,3,26,17,30,680
2018,3,26,18,30,816
2018,3,26,19,30,893
2018,3,26,20,30,904
2018,3,26,21,30,846
2018,3,26,22,30,723
2018,3,26,23,30,552
2018,3,27,0,30,344
2018,3,27,1,30,130
2018,3,27,2,30,2
2018,3,27,3,30,0
2018,3,27,4,30,0
2018,3,27,5,30,0
2018,3,27,6,30,0
2018,3,27,7,30,0
2018,3,27,8,30,0
2018,3,27,9,30,0
2018,3,27,10,30,0
2018,3,27,11,30,0
2018,3,27,12,30,0
2018,3,27,13,30,0
2018,3,27,14,30,68
2018,3,27,15,30,271
2018,3,27,16,30,483
2018,3,27,17,30,667
2018,3,27,18,30,802
2018,3,27,19,30,877
2018,3,27,20,30,888
2018,3,27,21,30,835
2018,3,27,22,30,685
2018,3,27,23,30,547
2018,3,28,0,30,334
2018,3,28,1,30,130
2018,3,28,2,30,1
2018,3,28,3,30,0
2018,3,28,4,30,0
2018,3,28,5,30,0
2018,3,28,6,30,0
2018,3,28,7,30,0
2018,3,28,8,30,0
2018,3,28,9,30,0
2018,3,28,10,30,0
2018,3,28,11,30,0
2018,3,28,12,30,0
2018,3,28,13,30,0
2018,3,28,14,30,69
2018,3,28,15,30,268
2018,3,28,16,30,479
2018,3,28,17,30,664
2018,3,28,18,30,803
2018,3,28,19,30,881
2018,3,28,20,30,894
2018,3,28,21,30,838
2018,3,28,22,30,720
2018,3,28,23,30,552
2018,3,29,0,30,348
2018,3,29,1,30,137
2018,3,29,2,30,2
2018,3,29,3,30,0
2018,3,29,4,30,0
2018,3,29,5,30,0
2018,3,29,6,30,0
2018,3,29,7,30,0
2018,3,29,8,30,0
2018,3,29,9,30,0
2018,3,29,10,30,0
2018,3,29,11,30,0
2018,3,29,12,30,0
2018,3,29,13,30,0
2018,3,29,14,30,58
2018,3,29,15,30,239
2018,3,29,16,30,358
2018,3,29,17,30,674
2018,3,29,18,30,812
2018,3,29,19,30,890
2018,3,29,20,30,901
2018,3,29,21,30,845
2018,3,29,22,30,683
2018,3,29,23,30,551
2018,3,30,0,30,258
2018,3,30,1,30,141
2018,3,30,2,30,2
2018,3,30,3,30,0
2018,3,30,4,30,0
2018,3,30,5,30,0
2018,3,30,6,30,0
2018,3,30,7,30,0
2018,3,30,8,30,0
2018,3,30,9,30,0
2018,3,30,10,30,0
2018,3,30,11,30,0
2018,3,30,12,30,0
2018,3,30,13,30,0
2018,3,30,14,30,59
2018,3,30,15,30,277
2018,3,30,16,30,466
2018,3,30,17,30,569
2018,3,30,18,30,675
2018,3,30,19,30,726
2018,3,30,20,30,729
2018,3,30,21,30,794
2018,3,30,22,30,695
2018,3,30,23,30,447
2018,3,31,0,30,309
2018,3,31,1,30,95
2018,3,31,2,30,2
2018,3,31,3,30,0
2018,3,31,4,30,0
2018,3,31,5,30,0
2018,3,31,6,30,0
